doc_id,doc_url,doc_url_serverless,previous_version_doc_url,description
repository-read-only,https://www.elastic.co/docs/deploy-manage/tools/snapshot-and-restore/read-only-url-repository,[use-doc-url],,About read-only url repository
repository-s3,https://www.elastic.co/docs/deploy-manage/tools/snapshot-and-restore/s3-repository,[use-doc-url],,Learn more about s3 repository
repository-s3-canned-acl,https://docs.aws.amazon.com/AmazonS3/latest/userguide/acl-overview.html#canned-acl,[use-doc-url],,About access control list (acl)
repository-s3-delete-objects,https://docs.aws.amazon.com/AmazonS3/latest/API/API_deletingObjects.html,[use-doc-url],,More about deletingobjects
repository-s3-list-multipart,https://docs.aws.amazon.com/AmazonS3/latest/API/API_ListMultipartUploads.html,[use-doc-url],,More about listmultipartuploads
repository-s3-naming,https://docs.aws.amazon.com/AmazonS3/latest/userguide/BucketRestrictions.html#bucketnamingrules,[use-doc-url],,About general purpose bucket
repository-s3-storage-classes,https://www.elastic.co/docs/deploy-manage/tools/snapshot-and-restore/s3-repository#repository-s3-storage-classes,[use-doc-url],,Learn more about s3 repository
repository-shared-fs,https://www.elastic.co/docs/deploy-manage/tools/snapshot-and-restore/shared-file-system-repository,[use-doc-url],,About shared file system
repository-source-only,https://www.elastic.co/docs/deploy-manage/tools/snapshot-and-restore/source-only-repository,[use-doc-url],,More about source-only repository
reroute-processor,https://www.elastic.co/docs/reference/enrich-processor/reroute-processor,[use-doc-url],,More about the reroute processor
render-search-template-api,https://www.elastic.co/docs/api/doc/elasticsearch/operation/operation-render-search-template,https://www.elastic.co/docs/api/doc/elasticsearch-serverless/operation/operation-render-search-template,https://www.elastic.co/guide/en/elasticsearch/reference/8.19/render-search-template-api.html,About rendering a search template
rescore-search-results,https://www.elastic.co/docs/reference/elasticsearch/rest-apis/rescore-search-results,[use-doc-url],,About rescoring search results
reset-transform,https://www.elastic.co/docs/api/doc/elasticsearch/operation/operation-transform-reset-transform,https://www.elastic.co/docs/api/doc/elasticsearch-serverless/operation/operation-transform-reset-transform,https://www.elastic.co/guide/en/elasticsearch/reference/8.19/reset-transform.html,More about resetting a transform
restore-snapshot,https://www.elastic.co/docs/deploy-manage/tools/snapshot-and-restore/restore-snapshot,[use-doc-url],,More about restoring a snapshot
retrieve-stored-fields,https://www.elastic.co/docs/reference/elasticsearch/rest-apis/retrieve-stored-fields,[use-doc-url],,About retrieving stored fields
role-restriction,https://www.elastic.co/docs/deploy-manage/users-roles/cluster-or-deployment-auth/role-restriction,[use-doc-url],,More about role restrictions
rollup-agg-limitations,https://www.elastic.co/docs/manage-data/lifecycle/rollup/rollup-aggregation-limitations,[use-doc-url],,About rollup aggregation
rollup-delete-job,https://www.elastic.co/docs/api/doc/elasticsearch/operation/operation-rollup-delete-job,,https://www.elastic.co/guide/en/elasticsearch/reference/8.19/rollup-delete-job.html,More about deleting a rollup job
rollup-examples,https://www.elastic.co/docs/manage-data/lifecycle/rollup/getting-started-api#historical-only-search-example,[use-doc-url],https://www.elastic.co/guide/en/elasticsearch/reference/8.19/rollup-search.html#rollup-search-example,About started with rollups using
rollup-get-job,https://www.elastic.co/docs/api/doc/elasticsearch/operation/operation-rollup-get-jobs,,https://www.elastic.co/guide/en/elasticsearch/reference/8.19/rollup-get-job.html,More about rollup job information
rollup-get-rollup-caps,https://www.elastic.co/docs/api/doc/elasticsearch/operation/operation-rollup-get-rollup-caps,,https://www.elastic.co/guide/en/elasticsearch/reference/8.19/rollup-get-rollup-caps.html,About the rollup job capabilities
rollup-get-rollup-index-caps,https://www.elastic.co/docs/api/doc/elasticsearch/operation/operation-rollup-get-rollup-index-caps,,https://www.elastic.co/guide/en/elasticsearch/reference/8.19/rollup-get-rollup-index-caps.html,About the rollup index
rollup-put-job,https://www.elastic.co/docs/api/doc/elasticsearch/operation/operation-rollup-put-job,,https://www.elastic.co/guide/en/elasticsearch/reference/8.19/rollup-put-job.html,More about creating a rollup job
rollup-search,https://www.elastic.co/docs/api/doc/elasticsearch/operation/operation-rollup-rollup-search,,https://www.elastic.co/guide/en/elasticsearch/reference/8.19/rollup-search.html,About searching rolled-up data
rollup-search-limitations,https://www.elastic.co/docs/manage-data/lifecycle/rollup/rollup-search-limitations,[use-doc-url],,About rollup search limitations
rollup-start-job,https://www.elastic.co/docs/api/doc/elasticsearch/operation/operation-rollup-start-job,,https://www.elastic.co/guide/en/elasticsearch/reference/8.19/rollup-start-job.html,More about starting rollup jobs
rollup-stop-job,https://www.elastic.co/docs/api/doc/elasticsearch/operation/operation-rollup-stop-job,,https://www.elastic.co/guide/en/elasticsearch/reference/8.19/rollup-stop-job.html,More about stopping rollup jobs
routing,https://www.elastic.co/docs/api/doc/elasticsearch/operation/operation-get#get-routing,https://www.elastic.co/docs/api/doc/elasticsearch-serverless/operation/operation-get#get-routing,,More about a document by its id
rrf,https://www.elastic.co/docs/reference/elasticsearch/rest-apis/reciprocal-rank-fusion,[use-doc-url],,More about reciprocal rank fusion
run-as-privilege,https://www.elastic.co/docs/deploy-manage/users-roles/cluster-or-deployment-auth/submitting-requests-on-behalf-of-other-users,[use-doc-url],,About submitting requests on
runtime-search-request,https://www.elastic.co/docs/manage-data/data-store/mapping/define-runtime-fields-in-search-request,[use-doc-url],,About defining runtime fields in
schedule-now-transform,https://www.elastic.co/docs/api/doc/elasticsearch/operation/operation-transform-schedule-now-transform,https://www.elastic.co/docs/api/doc/elasticsearch-serverless/operation/operation-transform-schedule-now-transform,https://www.elastic.co/guide/en/elasticsearch/reference/8.19/schedule-now-transform.html,About scheduling a transform to
script-contexts,https://www.elastic.co/docs/api/doc/elasticsearch/operation/operation-get-script-context,,https://www.elastic.co/guide/en/elasticsearch/reference/8.19/get-script-contexts-api.html,More about script contexts
script-delete,https://www.elastic.co/docs/api/doc/elasticsearch/operation/operation-delete-script,https://www.elastic.co/docs/api/doc/elasticsearch-serverless/operation/operation-delete-script,https://www.elastic.co/guide/en/elasticsearch/reference/8.19/delete-stored-script-api.html,About deleting a script or search
script-get,https://www.elastic.co/docs/api/doc/elasticsearch/operation/operation-get-script,https://www.elastic.co/docs/api/doc/elasticsearch-serverless/operation/operation-get-script,https://www.elastic.co/guide/en/elasticsearch/reference/8.19/get-stored-script-api.html,About a script or search template
script-languages,https://www.elastic.co/docs/api/doc/elasticsearch/operation/operation-get-script-languages,,https://www.elastic.co/guide/en/elasticsearch/reference/8.19/get-script-languages-api.html,More about script languages
script-processor,https://www.elastic.co/docs/reference/enrich-processor/script-processor,[use-doc-url],,More about the script processor
script-put,https://www.elastic.co/docs/api/doc/elasticsearch/operation/operation-put-script,https://www.elastic.co/docs/api/doc/elasticsearch-serverless/operation/operation-put-script,https://www.elastic.co/guide/en/elasticsearch/reference/8.19/create-stored-script-api.html,Creating or updating script or
scroll-api,https://www.elastic.co/docs/api/doc/elasticsearch/operation/operation-scroll,https://www.elastic.co/docs/api/doc/elasticsearch-serverless/operation/operation-scroll,https://www.elastic.co/guide/en/elasticsearch/reference/8.19/scroll-api.html,About running a scrolling search
scroll-search-results,https://www.elastic.co/docs/reference/elasticsearch/rest-apis/paginate-search-results#scroll-search-results,[use-doc-url],,About paginating search results
search-after,https://www.elastic.co/docs/reference/elasticsearch/rest-apis/paginate-search-results#search-after,[use-doc-url],,About paginating search results
search-aggregations,https://www.elastic.co/docs/explore-analyze/query-filter/aggregations,[use-doc-url],,Learn more about aggregations
search-aggregations-bucket-adjacency-matrix-aggregation,https://www.elastic.co/docs/reference/aggregations/search-aggregations-bucket-adjacency-matrix-aggregation,[use-doc-url],,About the adjacency matrix
search-aggregations-bucket-autodatehistogram-aggregation,https://www.elastic.co/docs/reference/aggregations/search-aggregations-bucket-autodatehistogram-aggregation,[use-doc-url],,About auto-interval date
search-aggregations-bucket-categorize-text-aggregation,https://www.elastic.co/docs/reference/aggregations/search-aggregations-bucket-categorize-text-aggregation,[use-doc-url],,About the categorize text
search-aggregations-bucket-children-aggregation,https://www.elastic.co/docs/reference/aggregations/search-aggregations-bucket-children-aggregation,[use-doc-url],,About the children aggregation
search-aggregations-bucket-correlation-aggregation,https://www.elastic.co/docs/reference/aggregations/search-aggregations-bucket-correlation-aggregation,[use-doc-url],,About the bucket correlation
search-aggregations-bucket-count-ks-test-aggregation,https://www.elastic.co/docs/reference/aggregations/search-aggregations-bucket-count-ks-test-aggregation,[use-doc-url],,About the bucket count k-s test
search-aggregations-bucket-datehistogram-aggregation,https://www.elastic.co/docs/reference/aggregations/search-aggregations-bucket-datehistogram-aggregation,[use-doc-url],,About the date histogram
search-aggregations-bucket-daterange-aggregation,https://www.elastic.co/docs/reference/aggregations/search-aggregations-bucket-daterange-aggregation,[use-doc-url],,About the date range aggregation
search-aggregations-bucket-diversified-sampler-aggregation,https://www.elastic.co/docs/reference/aggregations/search-aggregations-bucket-diversified-sampler-aggregation,[use-doc-url],,About the diversified sampler
search-aggregations-bucket-filter-aggregation,https://www.elastic.co/docs/reference/aggregations/search-aggregations-bucket-filter-aggregation,[use-doc-url],,More about the filter aggregation
search-aggregations-bucket-frequent-item-sets-aggregation,https://www.elastic.co/docs/reference/aggregations/search-aggregations-bucket-frequent-item-sets-aggregation,[use-doc-url],,About the frequent item sets
search-aggregations-bucket-significantterms-aggregation,https://www.elastic.co/docs/reference/aggregations/search-aggregations-bucket-significantterms-aggregation,[use-doc-url],,About the significant terms
search-aggregations-metrics-avg-aggregation,https://www.elastic.co/docs/reference/aggregations/search-aggregations-metrics-avg-aggregation,[use-doc-url],,More about the avg aggregation
search-aggregations-metrics-boxplot-aggregation,https://www.elastic.co/docs/reference/aggregations/search-aggregations-metrics-boxplot-aggregation,[use-doc-url],,About the boxplot aggregation
search-aggregations-metrics-cardinality-aggregation,https://www.elastic.co/docs/reference/aggregations/search-aggregations-metrics-cardinality-aggregation,[use-doc-url],,About the cardinality aggregation
search-aggregations-metrics-cartesian-bounds-aggregation,https://www.elastic.co/docs/reference/aggregations/search-aggregations-metrics-cartesian-bounds-aggregation,[use-doc-url],,About the cartesian-bounds
search-aggregations-metrics-cartesian-centroid-aggregation,https://www.elastic.co/docs/reference/aggregations/search-aggregations-metrics-cartesian-centroid-aggregation,[use-doc-url],,About the cartesian-centroid
search-aggregations-change-point-aggregation,https://www.elastic.co/docs/reference/aggregations/search-aggregations-change-point-aggregation,[use-doc-url],,About the change point
search-aggregations-metrics-extendedstats-aggregation,https://www.elastic.co/docs/reference/aggregations/search-aggregations-metrics-extendedstats-aggregation,[use-doc-url],,About the extended stats
search-aggregations-pipeline-avg-bucket-aggregation,https://www.elastic.co/docs/reference/aggregations/search-aggregations-pipeline-avg-bucket-aggregation,[use-doc-url],,About the average bucket
search-aggregations-pipeline-bucket-path,https://www.elastic.co/docs/reference/aggregations/pipeline#buckets-path-syntax,[use-doc-url],,Learn more about pipelines
search-aggregations-pipeline-bucket-script-aggregation,https://www.elastic.co/docs/reference/aggregations/search-aggregations-pipeline-bucket-script-aggregation,[use-doc-url],,About the bucket script
